published,count,name
2003-08-01,28,Harry Potter
2003-08-02,19,Harry Potter
2003-08-03,34,Harry Potter
2003-08-04,44,Harry Potter
2003-08-05,41,Harry Potter
2003-08-06,38,Harry Potter
2003-08-07,42,Harry Potter
2003-08-08,31,Harry Potter
2003-08-09,44,Harry Potter
2003-08-10,33,Harry Potter
2003-08-11,34,Harry Potter
2003-08-12,28,Harry Potter
2003-08-13,34,Harry Potter
2003-08-14,33,Harry Potter
2003-08-15,28,Harry Potter
2003-08-16,30,Harry Potter
2003-08-17,31,Harry Potter
2003-08-18,33,Harry Potter
2003-08-19,44,Harry Potter
2003-08-20,38,Harry Potter
2003-08-21,33,Harry Potter
2003-08-22,48,Harry Potter
2003-08-23,33,Harry Potter
2003-08-24,46,Harry Potter
2003-08-25,22,Harry Potter
2003-08-26,36,Harry Potter
2003-08-27,27,Harry Potter
2003-08-28,27,Harry Potter
2003-08-29,51,Harry Potter
2003-08-30,34,Harry Potter
2003-08-31,35,Harry Potter
2003-09-01,37,Harry Potter
2003-09-02,31,Harry Potter
2003-09-03,25,Harry Potter
2003-09-04,23,Harry Potter
2003-09-05,29,Harry Potter
2003-09-06,35,Harry Potter
2003-09-07,43,Harry Potter
2003-09-08,24,Harry Potter
2003-09-09,20,Harry Potter
2003-09-10,32,Harry Potter
2003-09-11,21,Harry Potter
2003-09-12,30,Harry Potter
2003-09-13,21,Harry Potter
2003-09-14,32,Harry Potter
2003-09-15,23,Harry Potter
2003-09-16,24,Harry Potter
2003-09-17,18,Harry Potter
2003-09-18,21,Harry Potter
2003-09-19,24,Harry Potter
2003-09-20,22,Harry Potter
2003-09-21,31,Harry Potter
2003-09-22,32,Harry Potter
2003-09-23,25,Harry Potter
2003-09-24,27,Harry Potter
2003-09-25,19,Harry Potter
2003-09-26,31,Harry Potter
2003-09-27,23,Harry Potter
2003-09-28,23,Harry Potter
2003-09-29,25,Harry Potter
2003-09-30,27,Harry Potter
2003-10-01,20,Harry Potter
2003-10-02,16,Harry Potter
2003-10-03,30,Harry Potter
2003-10-04,18,Harry Potter
2003-10-05,35,Harry Potter
2003-10-06,24,Harry Potter
2003-10-07,25,Harry Potter
2003-10-08,28,Harry Potter
2003-10-09,29,Harry Potter
2003-10-10,20,Harry Potter
2003-10-11,31,Harry Potter
2003-10-12,38,Harry Potter
2003-10-13,36,Harry Potter
2003-10-14,26,Harry Potter
2003-10-15,28,Harry Potter
2003-10-16,32,Harry Potter
2003-10-17,27,Harry Potter
2003-10-18,31,Harry Potter
2003-10-19,26,Harry Potter
2003-10-20,26,Harry Potter
2003-10-21,27,Harry Potter
2003-10-22,15,Harry Potter
2003-10-23,18,Harry Potter
2003-10-24,18,Harry Potter
2003-10-25,20,Harry Potter
2003-10-26,25,Harry Potter
2003-10-27,30,Harry Potter
2003-10-28,22,Harry Potter
2003-10-29,16,Harry Potter
2003-10-30,16,Harry Potter
2003-10-31,21,Harry Potter
2003-11-01,26,Harry Potter
2003-11-02,36,Harry Potter
2003-11-03,27,Harry Potter
2003-11-04,36,Harry Potter
2003-11-05,19,Harry Potter
2003-11-06,15,Harry Potter
2003-11-07,22,Harry Potter
2003-11-08,27,Harry Potter
2003-11-09,34,Harry Potter
2003-11-10,30,Harry Potter
2003-11-11,33,Harry Potter
2003-11-12,24,Harry Potter
2003-11-13,23,Harry Potter
2003-11-14,15,Harry Potter
2003-11-15,30,Harry Potter
2003-11-16,28,Harry Potter
2003-11-17,29,Harry Potter
2003-11-18,35,Harry Potter
2003-11-19,23,Harry Potter
2003-11-20,21,Harry Potter
2003-11-21,27,Harry Potter
2003-11-22,28,Harry Potter
2003-11-23,30,Harry Potter
2003-11-24,24,Harry Potter
2003-11-25,25,Harry Potter
2003-11-26,19,Harry Potter
2003-11-27,23,Harry Potter
2003-11-28,21,Harry Potter
2003-11-29,29,Harry Potter
2003-11-30,25,Harry Potter
2003-12-01,35,Harry Potter
2003-12-02,22,Harry Potter
2003-12-03,22,Harry Potter
2003-12-04,21,Harry Potter
2003-12-05,27,Harry Potter
2003-12-06,24,Harry Potter
2003-12-07,46,Harry Potter
2003-12-08,21,Harry Potter
2003-12-09,24,Harry Potter
2003-12-10,18,Harry Potter
2003-12-11,26,Harry Potter
2003-12-12,37,Harry Potter
2003-12-13,28,Harry Potter
2003-12-14,29,Harry Potter
2003-12-15,24,Harry Potter
2003-12-16,24,Harry Potter
2003-12-17,25,Harry Potter
2003-12-18,25,Harry Potter
2003-12-19,25,Harry Potter
2003-12-20,26,Harry Potter
2003-12-21,26,Harry Potter
2003-12-22,27,Harry Potter
2003-12-23,49,Harry Potter
2003-12-24,36,Harry Potter
2003-12-25,25,Harry Potter
2003-12-26,34,Harry Potter
2003-12-27,29,Harry Potter
2003-12-28,41,Harry Potter
2003-12-29,32,Harry Potter
2003-12-30,48,Harry Potter
2003-12-31,27,Harry Potter
2004-01-01,27,Harry Potter
2004-01-02,41,Harry Potter
2004-01-03,35,Harry Potter
2004-01-04,43,Harry Potter
2004-01-05,40,Harry Potter
2004-01-06,21,Harry Potter
2004-01-07,23,Harry Potter
2004-01-08,32,Harry Potter
2004-01-09,24,Harry Potter
2004-01-10,24,Harry Potter
2004-01-11,39,Harry Potter
2004-01-12,27,Harry Potter
2004-01-13,25,Harry Potter
2004-01-14,30,Harry Potter
2004-01-15,27,Harry Potter
2004-01-16,23,Harry Potter
2004-01-17,29,Harry Potter
2004-01-18,33,Harry Potter
2004-01-19,25,Harry Potter
2004-01-20,25,Harry Potter
2004-01-21,19,Harry Potter
2004-01-22,28,Harry Potter
2004-01-23,34,Harry Potter
2004-01-24,29,Harry Potter
2004-01-25,43,Harry Potter
2004-01-26,27,Harry Potter
2004-01-27,32,Harry Potter
2004-01-28,21,Harry Potter
2004-01-29,40,Harry Potter
2004-01-30,20,Harry Potter
2004-01-31,41,Harry Potter
2004-02-01,29,Harry Potter
2004-02-02,27,Harry Potter
2004-02-03,24,Harry Potter
2004-02-04,19,Harry Potter
2004-02-05,20,Harry Potter
2004-02-06,22,Harry Potter
2004-02-07,31,Harry Potter
2004-02-08,30,Harry Potter
2004-02-09,22,Harry Potter
2004-02-10,15,Harry Potter
2004-02-11,27,Harry Potter
2004-02-12,24,Harry Potter
2004-02-13,37,Harry Potter
2004-02-14,33,Harry Potter
2004-02-15,26,Harry Potter
2004-02-16,38,Harry Potter
2004-02-17,45,Harry Potter
2004-02-18,30,Harry Potter
2004-02-19,21,Harry Potter
2004-02-20,21,Harry Potter
2004-02-21,37,Harry Potter
2004-02-22,38,Harry Potter
2004-02-23,32,Harry Potter
2004-02-24,23,Harry Potter
2004-02-25,21,Harry Potter
2004-02-26,36,Harry Potter
2004-02-27,35,Harry Potter
2004-02-28,35,Harry Potter
2004-02-29,22,Harry Potter
2004-03-01,21,Harry Potter
2004-03-02,26,Harry Potter
2004-03-03,13,Harry Potter
2004-03-04,3,Harry Potter
2004-03-05,33,Harry Potter
2004-03-06,36,Harry Potter
2004-03-07,38,Harry Potter
2004-03-08,35,Harry Potter
2004-03-09,30,Harry Potter
2004-03-10,39,Harry Potter
2004-03-11,23,Harry Potter
2004-03-12,26,Harry Potter
2004-03-13,27,Harry Potter
2004-03-14,37,Harry Potter
2004-03-15,37,Harry Potter
2004-03-16,26,Harry Potter
2004-03-17,28,Harry Potter
2004-03-18,20,Harry Potter
2004-03-19,28,Harry Potter
2004-03-20,38,Harry Potter
2004-03-21,34,Harry Potter
2004-03-22,23,Harry Potter
2004-03-23,24,Harry Potter
2004-03-24,14,Harry Potter
2004-03-25,27,Harry Potter
2004-03-26,35,Harry Potter
2004-03-27,29,Harry Potter
2004-03-28,31,Harry Potter
2004-03-29,26,Harry Potter
2004-03-30,20,Harry Potter
2004-03-31,30,Harry Potter
2004-04-01,21,Harry Potter
2004-04-02,18,Harry Potter
2004-04-03,25,Harry Potter
2004-04-04,37,Harry Potter
2004-04-05,31,Harry Potter
2004-04-06,30,Harry Potter
2004-04-07,31,Harry Potter
2004-04-08,29,Harry Potter
2004-04-09,40,Harry Potter
2004-04-10,34,Harry Potter
2004-04-11,38,Harry Potter
2004-04-12,45,Harry Potter
2004-04-13,32,Harry Potter
2004-04-14,23,Harry Potter
2004-04-15,27,Harry Potter
2004-04-16,39,Harry Potter
2004-04-17,29,Harry Potter
2004-04-18,33,Harry Potter
2004-04-19,37,Harry Potter
2004-04-20,31,Harry Potter
2004-04-21,34,Harry Potter
2004-04-22,26,Harry Potter
2004-04-23,25,Harry Potter
2004-04-24,25,Harry Potter
2004-04-25,38,Harry Potter
2004-04-26,20,Harry Potter
2004-04-27,24,Harry Potter
2004-04-28,26,Harry Potter
2004-04-29,23,Harry Potter
2004-04-30,20,Harry Potter
2004-05-01,29,Harry Potter
2004-05-02,31,Harry Potter
2004-05-03,24,Harry Potter
2004-05-04,27,Harry Potter
2004-05-05,30,Harry Potter
2004-05-06,23,Harry Potter
2004-05-07,17,Harry Potter
2004-05-08,31,Harry Potter
2004-05-09,29,Harry Potter
2004-05-10,29,Harry Potter
2004-05-11,18,Harry Potter
2004-05-12,26,Harry Potter
2004-05-13,25,Harry Potter
2004-05-14,37,Harry Potter
2004-05-15,39,Harry Potter
2004-05-16,34,Harry Potter
2004-05-17,24,Harry Potter
2004-05-18,27,Harry Potter
2004-05-19,26,Harry Potter
2004-05-20,27,Harry Potter
2004-05-21,16,Harry Potter
2004-05-22,29,Harry Potter
2004-05-23,30,Harry Potter
2004-05-24,28,Harry Potter
2004-05-25,33,Harry Potter
2004-05-26,37,Harry Potter
2004-05-27,33,Harry Potter
2004-05-28,34,Harry Potter
2004-05-29,29,Harry Potter
2004-05-30,30,Harry Potter
2004-05-31,35,Harry Potter
2004-06-01,47,Harry Potter
2004-06-02,29,Harry Potter
2004-06-03,31,Harry Potter
2004-06-04,35,Harry Potter
2004-06-05,36,Harry Potter
2004-06-06,44,Harry Potter
2004-06-07,34,Harry Potter
2004-06-08,36,Harry Potter
2004-06-09,49,Harry Potter
2004-06-10,49,Harry Potter
2004-06-11,42,Harry Potter
2004-06-12,59,Harry Potter
2004-06-13,55,Harry Potter
2004-06-14,51,Harry Potter
2004-06-15,40,Harry Potter
2004-06-16,60,Harry Potter
2004-06-17,50,Harry Potter
2004-06-18,41,Harry Potter
2004-06-19,47,Harry Potter
2004-06-20,58,Harry Potter
2004-06-21,58,Harry Potter
2004-06-22,66,Harry Potter
2004-06-23,50,Harry Potter
2004-06-24,48,Harry Potter
2004-06-25,60,Harry Potter
2004-06-26,53,Harry Potter
2004-06-27,41,Harry Potter
2004-06-28,67,Harry Potter
2004-06-29,46,Harry Potter
2004-06-30,43,Harry Potter
2004-07-01,64,Harry Potter
2004-07-02,51,Harry Potter
2004-07-03,31,Harry Potter
2004-07-04,58,Harry Potter
2004-07-05,54,Harry Potter
2004-07-06,50,Harry Potter
2004-07-07,20,Harry Potter
2004-07-08,44,Harry Potter
2004-07-09,52,Harry Potter
2004-07-10,48,Harry Potter
2004-07-11,44,Harry Potter
2004-07-12,55,Harry Potter
2004-07-13,50,Harry Potter
2004-07-14,46,Harry Potter
2004-07-15,45,Harry Potter
2004-07-16,52,Harry Potter
2004-07-17,48,Harry Potter
2004-07-18,35,Harry Potter
2004-07-19,48,Harry Potter
2004-07-20,38,Harry Potter
2004-07-21,54,Harry Potter
2004-07-22,32,Harry Potter
2004-07-23,37,Harry Potter
2004-07-24,32,Harry Potter
2004-07-25,24,Harry Potter
2004-07-26,50,Harry Potter
2004-07-27,41,Harry Potter
2004-07-28,40,Harry Potter
2004-07-29,34,Harry Potter
2004-07-30,37,Harry Potter
2004-07-31,42,Harry Potter
2004-08-01,22,Harry Potter
2004-08-02,57,Harry Potter
2004-08-03,41,Harry Potter
2004-08-04,44,Harry Potter
2004-08-05,39,Harry Potter
2004-08-06,34,Harry Potter
2004-08-07,38,Harry Potter
2004-08-08,21,Harry Potter
2004-08-09,20,Harry Potter
2004-08-10,39,Harry Potter
2004-08-11,40,Harry Potter
2004-08-12,51,Harry Potter
2004-08-13,39,Harry Potter
2004-08-14,46,Harry Potter
2004-08-15,35,Harry Potter
2004-08-16,29,Harry Potter
2004-08-17,49,Harry Potter
2004-08-18,22,Harry Potter
2004-08-19,51,Harry Potter
2004-08-20,31,Harry Potter
2004-08-21,39,Harry Potter
2004-08-22,36,Harry Potter
2004-08-23,40,Harry Potter
2004-08-24,37,Harry Potter
2004-08-25,39,Harry Potter
2004-08-26,34,Harry Potter
2004-08-27,46,Harry Potter
2004-08-28,39,Harry Potter
2004-08-29,41,Harry Potter
2004-08-30,48,Harry Potter
2004-08-31,33,Harry Potter
2004-09-01,49,Harry Potter
2004-09-02,29,Harry Potter
2004-09-03,30,Harry Potter
2004-09-04,32,Harry Potter
2004-09-05,36,Harry Potter
2004-09-06,33,Harry Potter
2004-09-07,32,Harry Potter
2004-09-08,27,Harry Potter
2004-09-09,29,Harry Potter
2004-09-10,27,Harry Potter
2004-09-11,43,Harry Potter
2004-09-12,41,Harry Potter
2004-09-13,18,Harry Potter
2004-09-14,32,Harry Potter
2004-09-15,34,Harry Potter
2004-09-16,24,Harry Potter
2004-09-17,28,Harry Potter
2004-09-18,41,Harry Potter
2004-09-19,32,Harry Potter
2004-09-20,34,Harry Potter
2004-09-21,30,Harry Potter
2004-09-22,33,Harry Potter
2004-09-23,25,Harry Potter
2004-09-24,18,Harry Potter
2004-09-25,35,Harry Potter
2004-09-26,35,Harry Potter
2004-09-27,36,Harry Potter
2004-09-28,42,Harry Potter
2004-09-29,34,Harry Potter
2004-09-30,37,Harry Potter
2004-10-01,26,Harry Potter
2004-10-02,51,Harry Potter
2004-10-03,37,Harry Potter
2004-10-04,21,Harry Potter
2004-10-05,35,Harry Potter
2004-10-06,22,Harry Potter
2004-10-07,22,Harry Potter
2004-10-08,26,Harry Potter
2004-10-09,36,Harry Potter
2004-10-10,34,Harry Potter
2004-10-11,29,Harry Potter
2004-10-12,24,Harry Potter
2004-10-13,20,Harry Potter
2004-10-14,27,Harry Potter
2004-10-15,33,Harry Potter
2004-10-16,35,Harry Potter
2004-10-17,28,Harry Potter
2004-10-18,21,Harry Potter
2004-10-19,22,Harry Potter
2004-10-20,26,Harry Potter
2004-10-21,25,Harry Potter
2004-10-22,24,Harry Potter
2004-10-23,27,Harry Potter
2004-10-24,40,Harry Potter
2004-10-25,22,Harry Potter
2004-10-26,29,Harry Potter
2004-10-27,21,Harry Potter
2004-10-28,30,Harry Potter
2004-10-29,30,Harry Potter
2004-10-30,35,Harry Potter
2004-10-31,24,Harry Potter
2004-11-01,25,Harry Potter
2004-11-02,47,Harry Potter
2004-11-03,29,Harry Potter
2004-11-04,24,Harry Potter
2004-11-05,23,Harry Potter
2004-11-06,23,Harry Potter
2004-11-07,31,Harry Potter
2004-11-08,24,Harry Potter
2004-11-09,29,Harry Potter
2004-11-10,17,Harry Potter
2004-11-11,42,Harry Potter
2004-11-12,22,Harry Potter
2004-11-13,34,Harry Potter
2004-11-14,31,Harry Potter
2004-11-15,34,Harry Potter
2004-11-16,27,Harry Potter
2004-11-17,25,Harry Potter
2004-11-18,24,Harry Potter
2004-11-19,23,Harry Potter
2004-11-20,31,Harry Potter
2004-11-21,12,Harry Potter
2004-11-23,31,Harry Potter
2004-11-24,11,Harry Potter
2004-11-25,22,Harry Potter
2004-11-26,17,Harry Potter
2004-11-27,13,Harry Potter
2004-11-28,44,Harry Potter
2004-11-29,51,Harry Potter
2004-11-30,43,Harry Potter
2004-12-01,34,Harry Potter
2004-12-02,24,Harry Potter
2004-12-03,28,Harry Potter
2004-12-04,33,Harry Potter
2004-12-05,34,Harry Potter
2004-12-06,30,Harry Potter
2004-12-07,34,Harry Potter
2004-12-08,37,Harry Potter
2004-12-09,29,Harry Potter
2004-12-10,29,Harry Potter
2004-12-11,28,Harry Potter
2004-12-12,40,Harry Potter
2004-12-13,28,Harry Potter
2004-12-14,20,Harry Potter
2004-12-15,22,Harry Potter
2004-12-16,35,Harry Potter
2004-12-17,23,Harry Potter
2004-12-18,26,Harry Potter
2004-12-19,47,Harry Potter
2004-12-20,45,Harry Potter
2004-12-21,36,Harry Potter
2004-12-22,38,Harry Potter
2004-12-23,46,Harry Potter
2004-12-24,55,Harry Potter
2004-12-25,31,Harry Potter
2004-12-26,36,Harry Potter
2004-12-27,44,Harry Potter
2004-12-28,32,Harry Potter
2004-12-29,43,Harry Potter
2004-12-30,47,Harry Potter
2004-12-31,37,Harry Potter
2005-01-01,34,Harry Potter
2005-01-02,56,Harry Potter
2005-01-03,55,Harry Potter
2005-01-04,35,Harry Potter
2005-01-05,44,Harry Potter
2005-01-06,37,Harry Potter
2005-01-07,42,Harry Potter
2005-01-08,18,Harry Potter
2005-01-09,52,Harry Potter
2005-01-10,21,Harry Potter
2005-01-11,40,Harry Potter
2005-01-12,35,Harry Potter
2005-01-13,38,Harry Potter
2005-01-14,15,Harry Potter
2005-01-15,36,Harry Potter
2005-01-16,37,Harry Potter
2005-01-17,40,Harry Potter
2005-01-18,38,Harry Potter
2005-01-19,19,Harry Potter
2005-01-20,44,Harry Potter
2005-01-21,41,Harry Potter
2005-01-22,41,Harry Potter
2005-01-23,45,Harry Potter
2005-01-24,38,Harry Potter
2005-01-25,23,Harry Potter
2005-01-26,30,Harry Potter
2005-01-27,31,Harry Potter
2005-01-28,36,Harry Potter
2005-01-29,35,Harry Potter
2005-01-30,41,Harry Potter
2005-01-31,29,Harry Potter
2005-02-01,32,Harry Potter
2005-02-02,26,Harry Potter
2005-02-03,21,Harry Potter
2005-02-04,23,Harry Potter
2005-02-05,17,Harry Potter
2005-02-06,47,Harry Potter
2005-02-07,27,Harry Potter
2005-02-08,39,Harry Potter
2005-02-09,40,Harry Potter
2005-02-10,30,Harry Potter
2005-02-11,36,Harry Potter
2005-02-12,51,Harry Potter
2005-02-13,49,Harry Potter
2005-02-14,47,Harry Potter
2005-02-15,33,Harry Potter
2005-02-16,22,Harry Potter
2005-02-17,22,Harry Potter
2005-02-18,26,Harry Potter
2005-02-19,31,Harry Potter
2005-02-20,36,Harry Potter
2005-02-21,48,Harry Potter
2005-02-22,37,Harry Potter
2005-02-23,34,Harry Potter
2005-02-24,31,Harry Potter
2005-02-25,36,Harry Potter
2005-02-26,30,Harry Potter
2005-02-27,43,Harry Potter
2005-02-28,21,Harry Potter
2005-03-01,37,Harry Potter
2005-03-02,36,Harry Potter
2005-03-03,25,Harry Potter
2005-03-04,28,Harry Potter
2005-03-05,27,Harry Potter
2005-03-06,30,Harry Potter
2005-03-07,29,Harry Potter
2005-03-08,28,Harry Potter
2005-03-09,30,Harry Potter
2005-03-10,21,Harry Potter
2005-03-11,19,Harry Potter
2005-03-12,33,Harry Potter
2005-03-13,40,Harry Potter
2005-03-14,39,Harry Potter
2005-03-15,32,Harry Potter
2005-03-16,30,Harry Potter
2005-03-17,16,Harry Potter
2005-03-18,22,Harry Potter
2005-03-19,31,Harry Potter
2005-03-20,28,Harry Potter
2005-03-21,26,Harry Potter
2005-03-22,30,Harry Potter
2005-03-23,34,Harry Potter
2005-03-24,30,Harry Potter
2005-03-25,37,Harry Potter
2005-03-26,40,Harry Potter
2005-03-27,30,Harry Potter
2005-03-28,39,Harry Potter
2005-03-29,30,Harry Potter
2005-03-30,30,Harry Potter
2005-03-31,27,Harry Potter
2005-04-01,33,Harry Potter
2005-04-02,6,Harry Potter
2005-04-03,49,Harry Potter
2005-04-04,42,Harry Potter
2005-04-05,24,Harry Potter
2005-04-06,26,Harry Potter
2005-04-07,29,Harry Potter
2005-04-08,39,Harry Potter
2005-04-09,31,Harry Potter
2005-04-10,36,Harry Potter
2005-04-11,37,Harry Potter
2005-04-12,26,Harry Potter
2005-04-13,17,Harry Potter
2005-04-14,40,Harry Potter
2005-04-15,16,Harry Potter
2005-04-16,26,Harry Potter
2005-04-17,31,Harry Potter
2005-04-18,13,Harry Potter
2005-04-19,30,Harry Potter
2005-04-20,30,Harry Potter
2005-04-21,24,Harry Potter
2005-04-22,30,Harry Potter
2005-04-23,44,Harry Potter
2005-04-24,42,Harry Potter
2005-04-25,25,Harry Potter
2005-04-26,24,Harry Potter
2005-04-27,27,Harry Potter
2005-04-28,26,Harry Potter
2005-04-29,37,Harry Potter
2005-04-30,33,Harry Potter
2005-05-01,38,Harry Potter
2005-05-02,23,Harry Potter
2005-05-03,29,Harry Potter
2005-05-04,38,Harry Potter
2005-05-05,27,Harry Potter
2005-05-06,32,Harry Potter
2005-05-07,31,Harry Potter
2005-05-08,35,Harry Potter
2005-05-09,42,Harry Potter
2005-05-10,23,Harry Potter
2005-05-11,21,Harry Potter
2005-05-12,27,Harry Potter
2005-05-13,26,Harry Potter
2005-05-14,29,Harry Potter
2005-05-15,35,Harry Potter
2005-05-16,29,Harry Potter
2005-05-17,26,Harry Potter
2005-05-18,23,Harry Potter
2005-05-19,25,Harry Potter
2005-05-20,29,Harry Potter
2005-05-21,35,Harry Potter
2005-05-22,18,Harry Potter
2005-05-23,35,Harry Potter
2005-05-24,32,Harry Potter
2005-05-25,34,Harry Potter
2005-05-26,25,Harry Potter
2005-05-27,31,Harry Potter
2005-05-28,31,Harry Potter
2005-05-29,44,Harry Potter
2005-05-30,3,Harry Potter
2005-06-01,61,Harry Potter
2005-06-02,31,Harry Potter
2005-06-03,24,Harry Potter
2005-06-04,30,Harry Potter
2005-06-05,29,Harry Potter
2005-06-06,31,Harry Potter
2005-06-07,36,Harry Potter
2005-06-08,17,Harry Potter
2005-06-09,41,Harry Potter
2005-06-10,35,Harry Potter
2005-06-11,29,Harry Potter
2005-06-12,30,Harry Potter
2005-06-13,30,Harry Potter
2005-06-14,39,Harry Potter
2005-06-15,38,Harry Potter
2005-06-16,22,Harry Potter
2005-06-17,31,Harry Potter
2005-06-18,32,Harry Potter
2005-06-19,35,Harry Potter
2005-06-20,50,Harry Potter
2005-06-21,36,Harry Potter
2005-06-22,43,Harry Potter
2005-06-23,43,Harry Potter
2005-06-24,54,Harry Potter
2005-06-25,26,Harry Potter
2005-06-26,39,Harry Potter
2005-06-27,35,Harry Potter
2005-06-28,42,Harry Potter
2005-06-29,39,Harry Potter
2005-06-30,32,Harry Potter
2005-07-01,41,Harry Potter
2005-07-02,33,Harry Potter
2005-07-03,34,Harry Potter
2005-07-04,38,Harry Potter
2005-07-05,34,Harry Potter
2005-07-06,46,Harry Potter
2005-07-07,33,Harry Potter
2005-07-08,49,Harry Potter
2005-07-09,43,Harry Potter
2005-07-10,35,Harry Potter
2005-07-11,49,Harry Potter
2005-07-12,39,Harry Potter
2005-07-13,26,Harry Potter
2005-07-14,45,Harry Potter
2005-07-15,43,Harry Potter
2005-07-16,34,Harry Potter
2005-07-17,65,Harry Potter
2005-07-18,70,Harry Potter
2005-07-19,51,Harry Potter
2005-07-20,64,Harry Potter
2005-07-21,56,Harry Potter
2005-07-22,59,Harry Potter
2005-07-23,44,Harry Potter
2005-07-24,47,Harry Potter
2005-07-25,51,Harry Potter
2005-07-26,66,Harry Potter
2005-07-27,38,Harry Potter
2005-07-28,51,Harry Potter
2005-07-29,53,Harry Potter
2005-07-30,36,Harry Potter
2005-07-31,55,Harry Potter
2005-08-01,42,Harry Potter
2005-08-02,56,Harry Potter
2005-08-03,47,Harry Potter
2005-08-04,52,Harry Potter
2005-08-05,44,Harry Potter
2005-08-06,40,Harry Potter
2005-08-07,31,Harry Potter
2005-08-08,42,Harry Potter
2005-08-09,42,Harry Potter
2005-08-10,54,Harry Potter
2005-08-11,52,Harry Potter
2005-08-12,71,Harry Potter
2005-08-13,36,Harry Potter
2005-08-14,36,Harry Potter
2005-08-15,44,Harry Potter
2005-08-16,51,Harry Potter
2005-08-17,40,Harry Potter
2005-08-18,41,Harry Potter
2005-08-19,36,Harry Potter
2005-08-20,44,Harry Potter
2005-08-21,40,Harry Potter
2005-08-22,33,Harry Potter
2005-08-23,24,Harry Potter
2005-08-24,33,Harry Potter
2005-08-25,29,Harry Potter
2005-08-26,45,Harry Potter
2005-08-27,37,Harry Potter
2005-08-28,39,Harry Potter
2005-08-29,36,Harry Potter
2005-08-30,33,Harry Potter
2005-08-31,37,Harry Potter
2005-09-01,42,Harry Potter
2005-09-02,32,Harry Potter
2005-09-03,29,Harry Potter
2005-09-04,34,Harry Potter
2005-09-05,34,Harry Potter
2005-09-06,27,Harry Potter
2005-09-07,31,Harry Potter
2005-09-08,25,Harry Potter
2005-09-09,37,Harry Potter
2005-09-10,33,Harry Potter
2005-09-11,38,Harry Potter
2005-09-12,25,Harry Potter
2005-09-13,21,Harry Potter
2005-09-14,27,Harry Potter
2005-09-15,26,Harry Potter
2005-09-16,27,Harry Potter
2005-09-17,25,Harry Potter
2005-09-18,30,Harry Potter
2005-09-19,22,Harry Potter
2005-09-20,32,Harry Potter
2005-09-21,25,Harry Potter
2005-09-22,30,Harry Potter
2005-09-23,33,Harry Potter
2005-09-24,39,Harry Potter
2005-09-25,36,Harry Potter
2005-09-26,30,Harry Potter
2005-09-27,26,Harry Potter
2005-09-28,35,Harry Potter
2005-09-29,34,Harry Potter
2005-09-30,47,Harry Potter
2005-10-01,26,Harry Potter
2005-10-02,34,Harry Potter
2005-10-03,28,Harry Potter
2005-10-04,24,Harry Potter
2005-10-05,44,Harry Potter
2005-10-06,27,Harry Potter
2005-10-07,34,Harry Potter
2005-10-08,48,Harry Potter
2005-10-09,33,Harry Potter
2005-10-10,29,Harry Potter
2005-10-11,27,Harry Potter
2005-10-12,21,Harry Potter
2005-10-13,23,Harry Potter
2005-10-14,29,Harry Potter
2005-10-15,42,Harry Potter
